26.185430714046735,91.77551722441422
26.185473354216185,91.7755331316268
26.185515994385636,91.77554903883939
26.185558634555086,91.77556494605197
26.185601274724537,91.77558085326456
26.185643914893987,91.77559676047714
26.185686555063437,91.77561266768973
26.185729195232888,91.77562857490231
26.18577183540234,91.7756444821149
26.18581447557179,91.77566038932748
26.18585711574124,91.77567629654007
26.18589975591069,91.77569220375266
26.18594239608014,91.77570811096524
26.18598503624959,91.77572401817783
26.18602767641904,91.77573992539041
26.18607031658849,91.775755832603
26.186112956757942,91.77577173981558
26.186155596927392,91.77578764702817
26.186198237096843,91.77580355424075
26.186240877266293,91.77581946145334
26.186283517435744,91.77583536866592
26.186326157605194,91.77585127587851
26.186368797774644,91.7758671830911
26.186411437944095,91.77588309030368
26.18656113457105,91.7759942050893
26.186710831198006,91.77610531987493
26.18686052782496,91.77621643466055
26.187020928063244,91.77630712478675
26.187181328301527,91.77639781491295
26.18734172853981,91.77648850503915
26.187507108082475,91.77656731055812
26.18767248762514,91.77664611607709
26.187837867167804,91.77672492159606
26.18800324671047,91.77680372711502
26.188168626253134,91.77688253263399
26.1883340057958,91.77696133815296
26.188499385338464,91.77704014367193
26.1886643530903,91.77712001467142
26.188829320842135,91.77719988567092
26.18899428859397,91.77727975667042
26.189159256345807,91.77735962766992
26.189324224097643,91.77743949866942
26.18948919184948,91.77751936966892
26.189654159601314,91.77759924066842
26.18981912735315,91.77767911166792
26.189998018595524,91.77769993350945
26.1901769098379,91.77772075535098
26.190355801080273,91.77774157719251
26.19053563408094,91.77774531769656
26.190534911952508,91.77794575968237
26.190534189824074,91.77814620166818
26.19053346769564,91.77834664365399
26.190532745567207,91.7785470856398
26.190532023438774,91.77874752762561
26.19053130131034,91.77894796961142
26.190530579181907,91.77914841159723
26.190529857053473,91.77934885358304
26.19052913492504,91.77954929556886
26.190528412796606,91.77974973755467
26.190527690668173,91.77995017954048
26.19049856838272,91.78014797807178
26.190469446097264,91.78034577660308
26.19044032381181,91.78054357513439
26.190411201526356,91.78074137366569
26.1903820792409,91.780939172197
26.190352956955447,91.7811369707283
26.190323834669993,91.7813347692596
26.19029471238454,91.7815325677909
26.190265590099084,91.78173036632221
26.190202531302873,91.7819180867979
26.19013947250666,91.7821058072736
26.19007641371045,91.78229352774929
26.19001335491424,91.78248124822498
26.189950296118027,91.78266896870068
26.190010273246934,91.78285793921147
26.19007025037584,91.78304690972226
26.190130227504746,91.78323588023305
26.19019020463365,91.78342485074384
26.19034103170738,91.78353405419067
26.190491858781108,91.7836432576375
26.190642685854836,91.78375246108432
26.190793512928565,91.78386166453114
26.190924344308094,91.78399921496546
26.191055175687623,91.78413676539978
26.191186007067152,91.7842743158341
26.19131683844668,91.78441186626841
26.19144766982621,91.78454941670273
26.19157850120574,91.78468696713705
26.19170933258527,91.78482451757137
26.191840163964798,91.78496206800568
26.191970995344327,91.78509961844
26.192142237800898,91.78516093457901
26.192313480257468,91.78522225071802
26.19248472271404,91.78528356685703
26.19265596517061,91.78534488299604
26.19282720762718,91.78540619913505
26.19299845008375,91.78546751527406
26.193146495608584,91.78558135030866
26.193283463001382,91.78571127288646
